complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
È strano che non abbia chiamato ancora.,È strano che non ___ ancora.,It's strange that he hasn't called yet.,,,abbia chiamato,ha chiamato,aveva chiamato,avesse chiamato,A,B2,Congiuntivo passato,Expressions of personal feeling like 'È strano che' require the subjunctive. The past subjunctive 'abbia chiamato' is used for a past event.,https://www.lawlessitalian.com/grammar/subjunctive/
Magari potessi venire anch'io!,Magari ___ venire anch'io!,If only I could come too!,,,potessi,posso,potevo,potrei,A,B2,Congiuntivo,"The word 'Magari' is used with the imperfect subjunctive (congiuntivo imperfetto) to express a strong, often unrealistic, wish. 'Potessi' is the imperfect subjunctive of 'potere'.",https://www.lawlessitalian.com/grammar/subjunctive/
"Ovunque tu vada, ti seguirò.","Ovunque tu ___, ti seguirò.","Wherever you go, I'll follow you.",,,vada,vai,andrai,andresti,A,B2,Congiuntivo,"Indefinite adverbs of place like 'ovunque' (wherever) introduce a generalized, hypothetical situation and require the present subjunctive, 'vada'.",https://www.lawlessitalian.com/grammar/subjunctive/
Chiunque voglia può partecipare.,Chiunque ___ può partecipare.,Anyone who wants can participate.,,,voglia,vuole,vorrà,vorrebbe,A,B2,Congiuntivo,The indefinite pronoun 'chiunque' (whoever) refers to a non-specific person and thus requires the subjunctive mood. 'Voglia' is the present subjunctive of 'volere'.,https://www.lawlessitalian.com/grammar/subjunctive/
"Qualsiasi cosa succeda, sarò con te.","Qualsiasi cosa ___, sarò con te.","Whatever happens, I'll be with you.",,,succeda,succede,succederà,succederebbe,A,B2,Congiuntivo,"The indefinite expression 'qualsiasi cosa' (whatever) introduces a hypothetical situation and must be followed by the present subjunctive, 'succeda'.",https://www.lawlessitalian.com/grammar/subjunctive/
"Benché sia ricco, è molto avaro.","Benché ___ ricco, è molto avaro.","Although he's rich, he's very stingy.",,,sia,è,era,fosse,A,B2,Congiuntivo,"Concessive conjunctions like 'benché' (although), which introduce a contrasting statement, always require the subjunctive. 'Sia' is the present subjunctive of 'essere'.",https://www.lawlessitalian.com/grammar/subjunctive/
"Purché arrivi in orario, va bene.","Purché ___ in orario, va bene.","As long as you arrive on time, it's fine.",,,arrivi,arriva,arriverà,arriveresti,A,B2,Congiuntivo,The conjunction 'purché' (as long as) introduces a condition and must be followed by the subjunctive. 'Arrivi' is the present subjunctive form for 'tu'.,https://www.lawlessitalian.com/grammar/subjunctive/
"Senza che nessuno se ne accorga, è scappato.","Senza che nessuno se ne ___, è scappato.","Without anyone noticing, he escaped.",,,accorga,accorge,accorgerà,accorgerebbe,A,B2,Congiuntivo,The conjunction 'senza che' (without) requires the subjunctive. 'Accorga' is the present subjunctive of the reflexive verb 'accorgersi'.,https://www.lawlessitalian.com/grammar/subjunctive/
"Nonostante abbia poco, è molto generoso.","Nonostante ___ poco, è molto generoso.","Despite having little, he's very generous.",,,abbia,ha,aveva,avesse,A,B2,Congiuntivo,'Nonostante' (despite) is a concessive conjunction that always requires the subjunctive mood. 'Abbia' is the present subjunctive of 'avere'.,https://www.lawlessitalian.com/grammar/subjunctive/
"Ammesso che tu abbia ragione, cosa facciamo?","Ammesso che ___ ragione, cosa facciamo?","Assuming you're right, what do we do?",,,tu abbia,hai,avevi,avessi,A,B2,Congiuntivo,The expression 'Ammesso che' (assuming that) introduces a hypothesis and requires the subjunctive. 'Tu abbia' is the correct present subjunctive form.,https://www.lawlessitalian.com/grammar/subjunctive/
"Caso mai tu abbia bisogno, chiamami.","Caso mai ___ bisogno, chiamami.","In case you need anything, call me.",,,tu abbia,hai,avrai,avresti,A,B2,Congiuntivo,The expression 'Caso mai' (in case) introduces a potential situation and must be followed by the subjunctive. 'Tu abbia' is the present subjunctive of 'avere'.,https://www.lawlessitalian.com/grammar/subjunctive/
"Prima che sia troppo tardi, dobbiamo agire.","Prima che ___ troppo tardi, dobbiamo agire.","Before it's too late, we must act.",,,sia,è,sarà,sarebbe,A,B2,Congiuntivo,Temporal clauses introduced by 'prima che' (before) always require the subjunctive because they refer to an action that has not yet happened. 'Sia' is the present subjunctive of 'essere'.,https://www.lawlessitalian.com/grammar/subjunctive/
"Finché non riceva i documenti, non posso partire.","Finché non ___ i documenti, non posso partire.","Until I receive the documents, I can't leave.",,,riceva,ricevo,riceverò,riceverei,A,B2,Congiuntivo,"The expression 'finché non' (until) introduces a future condition. When the main clause is in the present, the subordinate clause uses the present subjunctive 'riceva' to indicate this future uncertainty.",https://www.lawlessitalian.com/grammar/subjunctive/
"Nel caso in cui ci siano problemi, avvisami.","Nel caso in cui ___ problemi, avvisami.","In case there are problems, let me know.",,,ci siano,ci sono,ci saranno,ci sarebbero,A,B2,Congiuntivo,The expression 'Nel caso in cui' (in case) introduces a hypothetical possibility and must be followed by the subjunctive. 'Ci siano' is the present subjunctive form of 'esserci'.,https://www.lawlessitalian.com/grammar/subjunctive/
È l'unico che sappia la verità.,È l'unico che ___ la verità.,He's the only one who knows the truth.,,,sappia,sa,saprà,saprebbe,A,B2,Congiuntivo,Relative clauses that depend on an expression of uniqueness (like 'l'unico') require the subjunctive. 'Sappia' is the present subjunctive of 'sapere'.,https://www.lawlessitalian.com/grammar/subjunctive/
Non c'è nessuno che possa aiutarmi.,Non c'è nessuno che ___ aiutarmi.,There's nobody who can help me.,,,possa,può,potrà,potrebbe,A,B2,Congiuntivo,Negative expressions like 'non c'è nessuno che' require the subjunctive because they refer to something non-existent or uncertain. 'Possa' is the present subjunctive of 'potere'.,https://www.lawlessitalian.com/grammar/subjunctive/
Cerco una persona che sappia parlare cinese.,Cerco una persona che ___ parlare cinese.,I'm looking for someone who can speak Chinese.,,,sappia,sa,saprà,saprebbe,A,B2,Congiuntivo,"When the antecedent in a relative clause is indefinite ('una persona' - a person, not a specific one), the subjunctive is used to indicate uncertainty. 'Sappia' is the present subjunctive of 'sapere'.",https://www.lawlessitalian.com/grammar/subjunctive/
È il film più bello che abbia mai visto.,È il film più bello che ___ mai visto.,It's the most beautiful film I've ever seen.,,,abbia,ho,avevo,avessi,A,B2,Congiuntivo,"Relative clauses following a superlative expression ('il più bello che') require the subjunctive. Here, 'abbia' is the auxiliary for the implied past subjunctive 'abbia mai visto'.",https://www.lawlessitalian.com/grammar/subjunctive/
"Che io sappia, non è ancora arrivato.","Che io ___, non è ancora arrivato.","As far as I know, he hasn't arrived yet.",,,sappia,so,saprò,saprei,A,B2,Congiuntivo,"'Che io sappia' is a fixed phrase meaning 'As far as I know', using the present subjunctive to indicate the speaker's knowledge may be incomplete.",https://www.lawlessitalian.com/grammar/subjunctive/
"Per quanto riesca a studiare, non capisco.","Per quanto ___ studiare, non capisco.","No matter how much I study, I don't understand.",,,riesca a,riesco a,riuscirò a,riuscirei a,A,B2,Congiuntivo,"The concessive conjunction 'per quanto' (no matter how much) requires the subjunctive mood. In this case, 'riesca'.",https://www.lawlessitalian.com/grammar/subjunctive/
"Dovunque vada, trovo sempre problemi.","Dovunque ___, trovo sempre problemi.","Wherever I go, I always find problems.",,,vada,vado,andrò,andrei,A,B2,Congiuntivo,"The indefinite adverb 'dovunque' (wherever) introduces a generalized, hypothetical location and must be followed by the subjunctive 'vada'.",https://www.lawlessitalian.com/grammar/subjunctive/
"Se avessi studiato di più, ora sarei medico.","Se avessi studiato di più, ora ___ medico.","If I had studied more, I would now be a doctor.",,,sarei,sono,ero,fossi,A,B2,Periodo ipotetico,"This is a mixed conditional sentence. It describes a hypothetical past condition ('Se avessi studiato' - congiuntivo trapassato) that has a consequence in the present, which requires the present conditional ('sarei').",https://www.lawlessitalian.com/grammar/
"Se non fosse piovuto, saremmo andati al mare.","Se non fosse piovuto, ___ al mare.","If it hadn't rained, we would have gone to the beach.",,,saremmo andati,andiamo,siamo andati,andavamo,A,B2,Periodo ipotetico,This is a Type 3 conditional sentence (unreal past). The structure is: 'Se' + pluperfect subjunctive ('fosse piovuto') + past conditional ('saremmo andati').,https://www.lawlessitalian.com/grammar/
"Se farà bel tempo domani, andremo in montagna.","Se ___ bel tempo domani, andremo in montagna.","If it's nice weather tomorrow, we'll go to the mountains.",,,farà,fa,facesse,farebbe,A,B2,Periodo ipotetico,This is a Type 1 conditional sentence (real possibility). It refers to a real possibility in the future and uses the future indicative in both the 'if' clause ('farà') and the main clause.,https://www.lawlessitalian.com/grammar/
"Se avessi saputo prima, ti avrei chiamato.","Se ___ prima, ti avrei chiamato.","If I had known earlier, I would have called you.",,,avessi saputo,sapevo,ho saputo,saprei,A,B2,Periodo ipotetico,"This is a Type 3 conditional sentence (unreal past). The 'if' clause describes an unreal past condition and requires the pluperfect subjunctive (congiuntivo trapassato), 'avessi saputo'.",https://www.lawlessitalian.com/grammar/
"Se tu mi avessi ascoltato, non saremmo qui.","Se tu mi ___ ascoltato, non saremmo qui.","If you had listened to me, we wouldn't be here.",,,avessi,hai,avevi,avresti,A,B2,Periodo ipotetico,"This is a mixed conditional sentence. A hypothetical past condition ('Se tu mi avessi ascoltato' - congiuntivo trapassato) has a result in the present, which requires the present conditional ('non saremmo qui').",https://www.lawlessitalian.com/grammar/
"Se avessi più tempo, finirei il lavoro.","Se ___ più tempo, finirei il lavoro.","If I had more time, I would finish the work.",,,avessi,ho,avrò,avrei,A,B2,Periodo ipotetico,This is a Type 2 conditional sentence (hypothetical present/future). The structure is: 'Se' + imperfect subjunctive ('avessi') + present conditional ('finirei').,https://www.lawlessitalian.com/grammar/
"Se danno questo film, non andrò al cinema.","Se ___ questo film, non andrò al cinema.","If they're showing this movie, I won't go to the cinema.",,,danno,daranno,dessero,darebbero,A,B2,Periodo ipotetico,"This is a Type 1 conditional sentence (real possibility). For a real condition in the present, the structure is: 'Se' + present indicative ('danno') + future simple ('andrò').",https://www.lawlessitalian.com/grammar/
"Se fossi ricco, aiuterei molte persone.","Se ___ ricco, aiuterei molte persone.","If I were rich, I would help many people.",,,fossi,sono,sarò,sarei,A,B2,Periodo ipotetico,"This is a Type 2 conditional sentence (hypothetical present). The 'if' clause requires the imperfect subjunctive (congiuntivo imperfetto) of 'essere', which is 'fossi'.",https://www.lawlessitalian.com/grammar/
"Se fossi vissuto in Italia, avresti imparato l'italiano.","Se ___ in Italia, avresti imparato l'italiano.","If you had lived in Italy, you would have learned Italian.",,,fossi vissuto,vivi,hai vissuto,vivessi,A,B2,Periodo ipotetico,"This is a Type 3 conditional sentence (unreal past). The 'if' clause needs the pluperfect subjunctive (congiuntivo trapassato). For 'vivere', which uses 'essere', this is 'fossi vissuto'.",https://www.lawlessitalian.com/grammar/
"Se avessi potuto, sarei venuto.","Se ___ potuto, sarei venuto.","If I could have, I would have come.",,,avessi,ho,avrò,avrei,A,B2,Periodo ipotetico,"This is a Type 3 conditional sentence with the modal verb 'potere'. The 'if' clause requires the pluperfect subjunctive (congiuntivo trapassato) of the modal verb, which is 'avessi potuto'.",https://www.lawlessitalian.com/grammar/
"Se domani ci sarà sole, faremo il picnic.","Se domani ___ sole, faremo il picnic.","If it's sunny tomorrow, we'll have a picnic.",,,ci sarà,c'è,ci fosse,ci sarebbe,A,B2,Periodo ipotetico,This is a Type 1 conditional sentence (real future possibility). It uses the future tense in both the 'if' clause ('ci sarà') and the main clause ('faremo').,https://www.lawlessitalian.com/grammar/
"Se non fossi così testardo, capiresti.","Se non ___ così testardo, capiresti.","If you weren't so stubborn, you would understand.",,,fossi,sei,sarai,saresti,A,B2,Periodo ipotetico,This is a Type 2 conditional sentence (hypothetical present). The structure is 'Se' + imperfect subjunctive ('fossi') + present conditional ('capiresti').,https://www.lawlessitalian.com/grammar/
"Se avesse preso quella strada, sarebbe arrivato prima.","Se ___ quella strada, sarebbe arrivato prima.","If he had taken that road, he would have arrived earlier.",,,avesse preso,prende,ha preso,prendesse,A,B2,Periodo ipotetico,"This is a Type 3 conditional sentence (unreal past). The 'if' clause must be in the pluperfect subjunctive (congiuntivo trapassato), 'avesse preso'.",https://www.lawlessitalian.com/grammar/
"Quando avrò finito, ti chiamerò.","Quando ___ finito, ti chiamerò.","When I've finished, I'll call you.",,,avrò,ho,avevo,avrei,A,B2,Futuro anteriore,"The future perfect (futuro anteriore), 'avrò finito', is used in a temporal clause with 'quando' to describe a future action that will be completed before another future action ('ti chiamerò').",https://www.lawlessitalian.com/grammar/
"Appena sarà arrivato, cominceremo.","Appena ___ arrivato, cominceremo.","As soon as he arrives, we'll start.",,,sarà,è,era,sarebbe,A,B2,Futuro anteriore,"In a temporal clause with 'appena' (as soon as), the future perfect (futuro anteriore), 'sarà arrivato', indicates the action that must be completed before the second action ('cominceremo') can begin.",https://www.lawlessitalian.com/grammar/
"Dopo che avremo mangiato, usciremo.","Dopo che ___ mangiato, usciremo.","After we've eaten, we'll go out.",,,avremo,abbiamo,avevamo,avremmo,A,B2,Futuro anteriore,"The expression 'dopo che' (after) introduces a future action that precedes another. The first action takes the future perfect ('avremo mangiato'), and the second takes the simple future ('usciremo').",https://www.lawlessitalian.com/grammar/
"Non appena avrò ricevuto la lettera, partirò.","Non appena ___ la lettera, partirò.","As soon as I receive the letter, I'll leave.",,,avrò ricevuto,ricevo,ricevevo,riceverei,A,B2,Futuro anteriore,"To describe a sequence of future events, the action that happens first is put in the future perfect (futuro anteriore). The action of receiving ('avrò ricevuto') must happen before the action of leaving ('partirò').",https://www.lawlessitalian.com/grammar/
"Quando saranno arrivati tutti, inizieremo la riunione.","Quando ___ tutti, inizieremo la riunione.","When everyone has arrived, we'll start the meeting.",,,saranno arrivati,arrivano,arrivavano,arriverebbero,A,B2,Futuro anteriore,"To express a sequence of future actions, the first completed action uses the future perfect (futuro anteriore). 'Saranno arrivati' must happen before the meeting can start ('inizieremo').",https://www.lawlessitalian.com/grammar/
"Una volta che avremo organizzato tutto, ci riposeremo.","Una volta che ___ tutto, ci riposeremo.","Once we've organized everything, we'll rest.",,,avremo organizzato,organizziamo,organizzavamo,organizzeremmo,A,B2,Futuro anteriore,"The expression 'una volta che' (once) introduces a condition that must be met in the future before another action. The first action takes the future perfect ('avremo organizzato'), and the subsequent action takes the simple future.",https://www.lawlessitalian.com/grammar/
Avrei dovuto studiare di più.,___ dovuto studiare di più.,I should have studied more.,,,Avrei,Ho,Avevo,Avrò,A,B2,Condizionale passato,The past conditional (condizionale passato) is formed with the present conditional of the auxiliary verb + the past participle. 'Avrei dovuto' is used to express regret about a past action that did not happen.,https://www.lawlessitalian.com/grammar/conditional/
"Sarei venuto, ma ero malato.","___ venuto, ma ero malato.","I would have come, but I was sick.",,,Sarei,Sono,Ero,Sarò,A,B2,Condizionale passato,The past conditional 'Sarei venuto' expresses an action that would have happened in the past under different circumstances. The verb 'venire' uses 'essere' as its auxiliary.,https://www.lawlessitalian.com/grammar/conditional/
Non avrei mai fatto una cosa del genere.,Non ___ mai fatto una cosa del genere.,I would never have done such a thing.,,,avrei,ho,avevo,avrò,A,B2,Condizionale passato,The past conditional 'avrei fatto' is used to state what one would have done in a hypothetical past situation.,https://www.lawlessitalian.com/grammar/conditional/
Loro sarebbero partiti prima.,Loro ___ partiti prima.,They would have left earlier.,,,sarebbero,sono,erano,saranno,A,B2,Condizionale passato,"This sentence describes an unrealized past possibility and requires the past conditional (condizionale passato). 'Partire' requires the auxiliary 'essere', so the correct form is 'sarebbero partiti'.",https://www.lawlessitalian.com/grammar/conditional/
Tu avresti potuto evitarlo.,Tu ___ potuto evitarlo.,You could have avoided it.,,,avresti,hai,avevi,avrai,A,B2,Condizionale passato,"The past conditional of the modal verb 'potere' ('avresti potuto') is used to talk about a past possibility that was not realized, often implying criticism or regret.",https://www.lawlessitalian.com/grammar/conditional/
Lei sarebbe dovuta andare dal dottore.,Lei ___ dovuta andare dal dottore.,She should have gone to the doctor.,,,sarebbe,è,era,sarà,A,B2,Condizionale passato,"When a modal verb like 'dovere' is used with a verb that takes 'essere' (like 'andare'), the auxiliary is usually 'essere'. 'Sarebbe dovuta andare' expresses an unfulfilled past obligation.",https://www.lawlessitalian.com/grammar/conditional/
Mi ha detto che sarebbe venuto.,Mi ha detto che ___ venuto.,He told me he would come.,,,sarebbe,è,era,sarà,A,B2,Discorso indiretto,"This is reported speech (discorso indiretto). When the main verb is in the past ('ha detto'), a future action from the original speech ('Verrò') changes to the past conditional ('sarebbe venuto'). This is called 'future in the past'.",https://www.lawlessitalian.com/grammar/
Ha spiegato che non aveva tempo.,Ha spiegato che non ___ tempo.,He explained that he didn't have time.,,,aveva,ha,avrà,avrebbe,A,B2,Discorso indiretto,"In reported speech with a past reporting verb ('ha spiegato'), the present indicative from the original speech ('Non ho tempo') changes to the imperfect indicative ('aveva').",https://www.lawlessitalian.com/grammar/
Mi ha chiesto se stessi bene.,Mi ha chiesto se ___ bene.,He asked me if I was feeling well.,,,stessi,sto,starò,starei,A,B2,Discorso indiretto,Indirect questions introduced by 'se' require the imperfect subjunctive (congiuntivo imperfetto) when the main verb is in the past ('ha chiesto'). 'Stessi' is the congiuntivo imperfetto of 'stare'.,https://www.lawlessitalian.com/grammar/
Ha detto che era già partito.,Ha detto che ___ già partito.,He said he had already left.,,,era,è,sarà,sarebbe,A,B2,Discorso indiretto,"In reported speech, when the reporting verb is in the past ('Ha detto'), an action already completed at that time (original speech: 'È già partito') is reported using the pluperfect indicative (trapassato prossimo), 'era già partito'.",https://www.lawlessitalian.com/grammar/
Gli ho domandato se potesse aiutarmi.,Gli ho domandato se ___ aiutarmi.,I asked him if he could help me.,,,potesse,può,potrà,potrebbe,A,B2,Discorso indiretto,This is an indirect question with a past main verb ('ho domandato'). The verb in the 'se' clause must be in the imperfect subjunctive (congiuntivo imperfetto). 'Potesse' corresponds to the original 'Puoi aiutarmi?'.,https://www.lawlessitalian.com/grammar/
Ha promesso che sarebbe arrivato in orario.,Ha promesso che ___ in orario.,He promised he would arrive on time.,,,sarebbe arrivato,arriva,è arrivato,arrivava,A,B2,Discorso indiretto,This reports a future promise from a past perspective ('ha promesso'). The original statement 'Arriverò in orario' (future) becomes 'sarebbe arrivato' (past conditional) in reported speech.,https://www.lawlessitalian.com/grammar/
Mi ha detto di stare tranquillo.,Mi ha detto di ___ tranquillo.,He told me to stay calm.,,,stare,restare,essere,rimanere,A,B2,Discorso indiretto,"When reporting a command or instruction, the structure 'dire di + infinitive' is used. The original command 'Stai tranquillo!' becomes '...di stare tranquillo'.",https://www.lawlessitalian.com/grammar/
Ha confessato che aveva sbagliato.,Ha confessato che ___ sbagliato.,He confessed that he had made a mistake.,,,aveva,ha,avrà,avrebbe,A,B2,Discorso indiretto,"When the reporting verb is in the past ('ha confessato'), and the reported action happened before it (original: 'Ho sbagliato'), the tense shifts to the pluperfect indicative (trapassato prossimo), 'aveva sbagliato'.",https://www.lawlessitalian.com/grammar/
Mi ha garantito che sarebbe stato tutto risolto.,Mi ha garantito che ___ tutto risolto.,He assured me that everything would be resolved.,,,sarebbe stato,è,era,sarà,A,B2,Discorso indiretto,This reports a future event from a past point of view ('ha garantito'). The original 'Sarà tutto risolto' (future perfect passive) changes to the past conditional passive 'sarebbe stato risolto'.,https://www.lawlessitalian.com/grammar/
Ha negato di conoscere quella persona.,Ha negato di ___ quella persona.,He denied knowing that person.,,,conoscere,conosce,conosceva,conoscerebbe,A,B2,Discorso indiretto,"After 'negare di' (to deny), the infinitive is used when the subject of both verbs is the same. The original thought was 'Non conosco quella persona'.",https://www.lawlessitalian.com/grammar/
Te lo darò domani.,___ lo darò domani.,I'll give it to you tomorrow.,,,Te,Ti,Tu,Tuo,A,B2,Pronomi combinati,This sentence uses combined pronouns (pronomi combinati). The indirect object pronoun 'ti' (to you) changes to 'te' when placed before the direct object pronoun 'lo' (it).,https://www.lawlessitalian.com/grammar/pronouns/
Gliene ho parlato ieri.,___ ho parlato ieri.,I talked to him about it yesterday.,,,Gliene,Gli ne,Glie ne,Gli è,A,B2,Pronomi combinati,"When the indirect object pronoun 'gli' (to him) is combined with the pronoun 'ne' (about it/of it), they merge to form the single word 'gliene'.",https://www.lawlessitalian.com/grammar/pronouns/
Me ne compri due?,___ ne compri due?,Will you buy me two of them?,,,Me,Mi,Mio,Me ne,A,B2,Pronomi combinati,The indirect object pronoun 'mi' (for me) changes to 'me' when it precedes the partitive pronoun 'ne' (of them). 'Me ne' means 'two of them for me'.,https://www.lawlessitalian.com/grammar/pronouns/
Ve lo ve lo spiego subito.,___ ve lo spiego subito.,I'll explain it to you right away.,,,Ve lo,Adesso,Subito,Presto,A,B2,Pronomi combinati,"The indirect object pronoun 'vi' (to you, plural) changes to 've' when combined with the direct object pronoun 'lo' (it). 'Ve lo' means 'it to you (all)'.",https://www.lawlessitalian.com/grammar/pronouns/
Ce li hai portati?,___ li hai portati?,Did you bring them to us?,,,Ce,Ci,Noi,Nostri,A,B2,Pronomi combinati,The indirect object pronoun 'ci' (to us) changes to 'ce' when it is placed before direct object pronouns like 'li' (them). 'Ce li' means 'them to us'.,https://www.lawlessitalian.com/grammar/pronouns/
Non te lo posso lo dire.,Non ___ lo dire.,I can't tell you.,,,te lo posso,te lo riesco,te lo voglio,te lo devo,A,B2,Pronomi combinati,"With a modal verb ('potere'), combined pronouns can either be placed before the conjugated verb ('te lo posso dire') or attached to the end of the infinitive ('posso dirtelo').",https://www.lawlessitalian.com/grammar/pronouns/
Se se ne è andato senza salutare.,___ se ne è andato senza salutare.,He left without saying goodbye.,,,Se,Si,Suo,Suoi,A,B2,Pronomi combinati,The pronominal verb 'andarsene' means 'to leave'. It combines the reflexive pronoun 'si' and the particle 'ne'. The 'si' changes to 'se' before 'ne'.,https://www.lawlessitalian.com/grammar/pronouns/
Te lo te lo restituisco stasera.,___ te lo restituisco stasera.,I'll return it to you tonight.,,,Te lo,Dopo,Più tardi,Stasera,A,B2,Pronomi combinati,"This question tests the understanding of the combined pronouns 'te lo' (it to you), formed from 'ti' (you) and 'lo' (it).",https://www.lawlessitalian.com/grammar/pronouns/
Voglio dartelo dare subito.,Voglio ___ dare subito.,I want to give it to you immediately.,,,dartelo,dartilo,darte lo,darti lo,A,B2,Pronomi combinati,"When combined pronouns ('ti' becomes 'te' + 'lo') are used with an infinitive ('dare'), they attach to the end, and the infinitive drops its final '-e': 'dare' + 'te' + 'lo' becomes 'dartelo'.",https://www.lawlessitalian.com/grammar/pronouns/
Sta per dirmelo dire.,Sta per ___ dire.,He's about to tell it to me.,,,dirmelo,dirmilo,dirme lo,dirmi lo,A,B2,Pronomi combinati,The combined pronouns 'mi' (becomes 'me') + 'lo' (it) attach to the infinitive 'dire'. The final '-e' of the infinitive is dropped: 'dir' + 'melo' = 'dirmelo'.,https://www.lawlessitalian.com/grammar/pronouns/
Questo lavoro viene fatto da molte persone.,Questo lavoro viene ___ da molte persone.,This work is done by many people.,,,fatto,fatta,fatti,fatte,A,B2,Passivo,"This is a passive sentence using 'venire'. The past participle must agree with the subject. Since 'lavoro' is masculine singular, the participle is 'fatto'.",https://www.lawlessitalian.com/grammar/
La casa è stata costruita l'anno scorso.,La casa ___ costruita l'anno scorso.,The house was built last year.,,,è stata,fu,era,viene,A,B2,Passivo,"This sentence requires the past passive (passato prossimo passivo). It is formed with the present perfect of 'essere' ('è stata') + the past participle ('costruita'), which agrees with the subject 'la casa'.",https://www.lawlessitalian.com/grammar/
Il progetto verrà completato entro domani.,Il progetto ___ completato entro domani.,The project will be completed by tomorrow.,,,verrà,sarà,è,era,A,B2,Passivo,"To express the passive voice in the future, you can use the simple future of 'venire' ('verrà') or 'essere' ('sarà') + the past participle. 'Verrà completato' is a correct future passive form.",https://www.lawlessitalian.com/grammar/
La lettera è stata spedita ieri.,La lettera ___ spedita ieri.,The letter was sent yesterday.,,,è stata,fu,era,viene,A,B2,Passivo,"This sentence is in the past passive (passato prossimo passivo). The subject 'La lettera' is feminine singular, so the auxiliary is 'è stata' and the past participle is 'spedita'.",https://www.lawlessitalian.com/grammar/
I biglietti vengono venduti in prevendita.,I biglietti ___ venduti in prevendita.,The tickets are sold in advance.,,,vengono,sono,erano,saranno,A,B2,Passivo,This is the present passive voice. It can be formed with the present tense of 'venire' ('vengono') or 'essere'. The participle 'venduti' agrees with the plural subject 'i biglietti'.,https://www.lawlessitalian.com/grammar/
Il problema può essere risolto facilmente.,Il problema ___ risolto facilmente.,The problem can be solved easily.,,,può essere,è,era,sarà,A,B2,Passivo,"To form the passive with a modal verb ('potere'), the structure is: modal verb + infinitive 'essere' + past participle. 'Può essere risolto' means 'can be solved'.",https://www.lawlessitalian.com/grammar/
La decisione è stata presa dal direttore.,La decisione ___ presa dal direttore.,The decision was made by the director.,,,è stata,fu,era,viene,A,B2,Passivo,"This sentence is in the past passive voice (passato prossimo passivo). The subject 'La decisione' is feminine singular, requiring the auxiliary 'è stata' and the participle 'presa'.",https://www.lawlessitalian.com/grammar/
Tutti i documenti sono stati controllati.,Tutti i documenti ___ controllati.,All documents have been checked.,,,sono stati,furono,erano,vengono,A,B2,Passivo,"This is the past passive (passato prossimo passivo) with a plural subject. The subject 'Tutti i documenti' is masculine plural, so the auxiliary is 'sono stati' and the participle is 'controllati'.",https://www.lawlessitalian.com/grammar/
Le informazioni saranno pubblicate online.,Le informazioni ___ pubblicate online.,The information will be published online.,,,saranno,verranno,sono,erano,A,B2,Passivo,"This sentence requires the future passive. The subject 'Le informazioni' is feminine plural, so the correct form is the future of 'essere' ('saranno') + the past participle 'pubblicate'.",https://www.lawlessitalian.com/grammar/
La riunione è stata rinviata a domani.,La riunione ___ rinviata a domani.,The meeting has been postponed until tomorrow.,,,è stata,fu,era,viene,A,B2,Passivo,"The sentence requires the past passive (passato prossimo passivo). The subject 'La riunione' is feminine singular, so the auxiliary is 'è stata' and the participle is 'rinviata'.",https://www.lawlessitalian.com/grammar/
Ha fatto una brutta figura alla festa.,Ha fatto una ___ figura alla festa.,He made a bad impression at the party.,,,brutta,bella,buona,grande,A,B2,Espressioni idiomatiche,The idiomatic expression 'fare una brutta figura' means 'to make a bad impression'. 'Brutta' is the correct adjective to complete the idiom.,https://www.lawlessitalian.com/vocabulary/expressions/
È andato su tutte le furie quando ha saputo la notizia.,È andato su tutte le ___ quando ha saputo la notizia.,He flew into a rage when he heard the news.,,,furie,rabbie,arrabbiature,ire,A,B2,Espressioni idiomatiche,The idiom 'andare su tutte le furie' means to become extremely angry or to fly into a rage.,https://www.lawlessitalian.com/vocabulary/expressions/
Non sono riuscito a cavare un ragno dal buco.,Non sono riuscito a cavare un ___ dal buco.,I couldn't get anything done.,,,ragno,insetto,verme,scarafaggio,A,B2,Espressioni idiomatiche,The expression 'non cavare un ragno dal buco' is an idiom meaning to accomplish nothing or to fail to get any results from an effort.,https://www.lawlessitalian.com/vocabulary/expressions/
"È acqua passata, ora siamo amici.","È ___ passata, ora siamo amici.","It's water under the bridge, now we're friends.",,,acqua,aria,terra,fuoco,A,B2,Espressioni idiomatiche,"'È acqua passata' is the Italian equivalent of the English idiom 'it's water under the bridge', meaning a past conflict is forgotten.",https://www.lawlessitalian.com/vocabulary/expressions/
Su questo argomento non ci piove.,Su questo argomento non ci ___.,There's no doubt about this topic.,,,piove,nevica,grandina,tuona,A,B2,Espressioni idiomatiche,"The idiomatic expression 'non ci piove' (literally, 'it doesn't rain on it') means that something is absolutely certain.",https://www.lawlessitalian.com/vocabulary/expressions/
Ha preso un granchio con quella risposta.,Ha preso un ___ con quella risposta.,He made a mistake with that answer.,,,granchio,pesce,gambero,polpo,A,B2,Espressioni idiomatiche,"'Prendere un granchio' (literally, 'to take a crab') is a common idiom meaning to make a blunder or a big mistake.",https://www.lawlessitalian.com/vocabulary/expressions/
